[2024-12-24 17:51:37] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-24 17:51:37] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-12-24 17:51:37] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-24 17:51:38] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-24 17:51:38] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-24 17:51:38] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-24 17:51:38] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697\
[2024-12-24 17:51:38] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af5119dccc-W9W7ND.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-200x300.jpg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:d9066c621d903b2b97384be35c720c69f407c93b===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 676

[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511a50de-V0IcSu.tmp
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511a511e-x6B3xh.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg?simply_static_page=610
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg?simply_static_page=610
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg?simply_static_page=610
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg?simply_static_page=610
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 58313 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 58313 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511a511e-x6B3xh.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511a50de-V0IcSu.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-683x1024.jpg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:901696d11416f7faeb2126b08402bb3a868f5094===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 676
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 676
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511b45b3-rNvudb.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg?simply_static_page=611
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg?simply_static_page=611
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511b58a0-PqOzAC.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg?simply_static_page=611
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg?simply_static_page=611
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 71366 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511b58a0-PqOzAC.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 71366 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511b45b3-rNvudb.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-768x1152.jpg
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:686db2e89b1ec0148d6fdaabaf29d110c443b180===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 676
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511c9364-ZIDrb0.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg?simply_static_page=612
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg?simply_static_page=612
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:686db2e89b1ec0148d6fdaabaf29d110c443b180===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 676
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511cc5c3-87ewpO.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg?simply_static_page=612
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg?simply_static_page=612
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 119441 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 119441 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511c9364-ZIDrb0.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511cc5c3-87ewpO.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1024x1536.jpg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:296630f8f370741834491881e995f12b5dfb6beb===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
ds/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 676
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:296630f8f370741834491881e995f12b5dfb6beb===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511d7716-Z5YHcC.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg?simply_static_page=613
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg?simply_static_page=613
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 676
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511d9f5b-PI4rm1.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg?simply_static_page=613
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg?simply_static_page=613
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 209207 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511d7716-Z5YHcC.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 209207 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:9a767c95bc36670fb732380ed8065a35fcb3691f===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511d9f5b-PI4rm1.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-posing-inside-full-shot-1365x2048.jpg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 676
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511e4cdb-eoW4YK.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg?simply_static_page=614
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg?simply_static_page=614
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:9a767c95bc36670fb732380ed8065a35fcb3691f===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 676
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 11123 bytes
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511e8a03-7NIrEn.tmp
itating-looking-down-1-200x300.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511e4cdb-eoW4YK.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg?simply_static_page=614
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg?simply_static_page=614
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:103] Filesize: 11123 bytes
[2024-12-24 17:53:21] [class-ss-page.php:119] Checking Content Identical:fdc858f1962200d9cedc8434144f7350125c919f===. Value: FALSE
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-683x1024.jpg
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg
[2024-12-24 17:53:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 676
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/676af511e8a03-7NIrEn.tmp to C:\wamp64\www\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1735062697/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-200x300.jpg
[2024-12-24 17:53:21] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/676af511f0ebb-3Aq5Va.tmp
[2024-12-24 17:53:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-683x1024.jpg?simply_static_page=615
[2024-12-24 17:53:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/uploads/2024/12/young-man-meditating-looking-down-1-683x1024.jpg?simply_static_page=615
